451, 930
696, 771
669, 562
367, 939
835, 633
107, 590
249, 390
854, 166
568, 915
818, 853
886, 107
174, 186
714, 467
87, 287
2, 78
932, 814
56, 480
130, 261
234, 548
241, 776
435, 186
451, 858
955, 740
363, 669
871, 654
25, 399
675, 737
472, 271
977, 212
423, 40
342, 329
323, 753
169, 957
167, 83
702, 61
650, 398
448, 503
179, 890
165, 544
721, 75
204, 756
763, 669
776, 299
869, 308
901, 922
288, 43
885, 916
147, 984
348, 999
146, 818
537, 623
656, 742
709, 516
82, 90
245, 151
311, 264
15, 582
341, 723
85, 825
625, 431
837, 665
91, 961
1, 199
912, 382
938, 182
886, 158
183, 888
613, 795
377, 97
967, 519
790, 746
956, 973
498, 487
644, 914
664, 996
621, 684
722, 302
818, 272
119, 13
309, 203
411, 272
435, 195
466, 719
324, 17
754, 692
684, 60
435, 37
394, 134
548, 782
81, 780
333, 424
946, 702
909, 58
695, 252
9, 417
510, 672
517, 393
175, 623
144, 908
917, 498
135, 627
550, 655
464, 602
697, 123
818, 139
467, 433
780, 971
458, 717
822, 772
155, 709
2, 230
410, 711
0, 947
790, 517
179, 291
764, 300
948, 465
55, 68
113, 841
440, 345
512, 143
445, 99
13, 118
963, 233
583, 663
486, 212
136, 631
929, 612
955, 612
873, 800
531, 539
145, 596
410, 980
611, 706
27, 118
396, 372
73, 941
782, 915
585, 304
924, 727
311, 892
231, 673
834, 856
10, 758
81, 851
642, 352
958, 522
145, 9
831, 48
271, 403
97, 196
45, 999
746, 779
281, 978
813, 801
995, 788
631, 745
336, 411
598, 892
520, 895
612, 145
709, 350
409, 692
689, 220
669, 940
944, 267
229, 430
308, 711
383, 302
970, 33
194, 366
735, 77
479, 331
815, 98
988, 458
365, 939
210, 277
130, 331
587, 163
928, 135
218, 107
767, 176
801, 806
432, 152
336, 80
72, 322
977, 697
243, 311
309, 233
517, 136
513, 208
78, 367
457, 914
704, 500
713, 992
997, 509
173, 556
949, 323
945, 351
411, 224
540, 289
91, 882
691, 98
889, 256
922, 675
931, 926
261, 26
693, 958
818, 869
365, 217
77, 651
643, 57
488, 490
649, 352
66, 704
19, 197
349, 713
524, 588
870, 497
274, 559
482, 354
826, 529
225, 200
877, 257
432, 313
865, 152
967, 980
645, 508
762, 549
200, 110
796, 852
174, 887
841, 689
951, 720
83, 481
845, 926
669, 158
348, 539
271, 757
501, 193
239, 253
942, 748
152, 902
283, 600
953, 916
653, 258
181, 501
959, 440
140, 321
589, 181
678, 613
537, 384
44, 706
613, 295
146, 97
70, 142
903, 754
35, 315
715, 255
303, 982
149, 792
947, 398
884, 277
334, 495
899, 841
867, 577
869, 878
895, 381
376, 232
779, 717
984, 317
161, 862
911, 819
572, 264
172, 537
763, 276
242, 635
209, 242
772, 665
957, 373
43, 520
988, 406
407, 566
579, 36
647, 153
964, 602
178, 307
347, 123
819, 217
662, 24
613, 370
725, 447
402, 340
426, 36
590, 318
340, 815
56, 740
373, 789
303, 714
242, 325
819, 693
831, 805
332, 330
124, 339
49, 787
457, 683
770, 79
115, 694
268, 589
460, 40
689, 596
501, 785
653, 939
515, 166
498, 783
692, 515
909, 21
719, 125
931, 978
698, 258
142, 196
670, 288
380, 22
265, 518
187, 597
899, 606
481, 11
880, 781
897, 35
10, 508
103, 270
35, 188
735, 612
200, 23
562, 571
663, 285
632, 422
483, 910
934, 320
296, 428
466, 25
676, 282
619, 626
765, 27
240, 454
177, 945
833, 829
290, 285
732, 868
266, 46
112, 717
227, 858
485, 497
513, 93
73, 475
200, 321
894, 77
538, 184
393, 703
271, 384
781, 920
211, 75
243, 378
47, 967
896, 932
21, 774
828, 191
766, 224
314, 177
45, 322
482, 695
603, 935
382, 578
193, 940
637, 595
628, 294
248, 178
6, 322
548, 474
391, 938
798, 736
930, 213
356, 713
449, 563
40, 245
690, 87
649, 857
818, 756
930, 904
574, 412
767, 286
177, 856
943, 623
369, 868
796, 31
768, 662
158, 81
61, 530
647, 961
29, 44
749, 865
847, 485
186, 962
243, 384
283, 771
550, 914
354, 667
238, 260
705, 159
638, 259
968, 365
905, 183
192, 857
43, 607
908, 538
425, 140
490, 288
662, 210
815, 22
813, 282
828, 472
507, 381
687, 528
817, 199
441, 524
940, 447
769, 894
646, 982
606, 157
582, 743
346, 152
736, 735
807, 383
91, 982
811, 655
927, 756
849, 904
705, 138
360, 800
536, 862
98, 727
488, 575
873, 297
710, 412
711, 544
946, 674
35, 389
865, 974
512, 563
139, 267
465, 962
141, 934
48, 991
237, 154
303, 875
20, 472
896, 366
833, 368
755, 588
441, 530
184, 366
949, 896
899, 489
287, 712
581, 582
386, 918
242, 43
588, 554
790, 86
934, 117
506, 265
303, 534
648, 522
656, 436
846, 75
690, 295
359, 907
461, 67
826, 194
383, 577
168, 338
515, 28
649, 770
903, 546
969, 119
3, 419
867, 537
876, 790
364, 247
257, 851
549, 923
213, 380
504, 239
634, 161
530, 539
381, 955
422, 226
40, 420
298, 468
828, 447
308, 795
841, 885
55, 725
314, 958
753, 523
528, 803
766, 25
226, 210
667, 949
57, 180
569, 453
847, 135
427, 857
387, 566
198, 550
657, 801
53, 533
221, 56
967, 135
123, 313
716, 746
338, 210
621, 651
626, 838
699, 724
478, 746
941, 454
524, 632
476, 373
518, 675
267, 398
133, 985
511, 0
994, 928
809, 514
956, 607
898, 162
402, 532
159, 699
693, 369
348, 429
155, 853
532, 993
409, 703
522, 269
913, 961
879, 118
1, 733
202, 837
958, 776
712, 433
949, 817
18, 513
761, 66
930, 885
879, 66
256, 827
193, 475
991, 519
528, 992
902, 779
843, 495
438, 249
104, 231
850, 767
551, 185
513, 957
223, 910
931, 423
290, 24
765, 314
567, 948
13, 604
204, 610
12, 42
746, 673
894, 478
547, 564
421, 83
371, 566
446, 297
37, 524
697, 749
281, 886
77, 439
821, 671
413, 299
327, 475
490, 470
761, 335
354, 506
510, 712
823, 231
418, 421
97, 812
514, 744
979, 243
216, 632
292, 548
511, 407
436, 129
944, 228
497, 522
884, 724
680, 938
14, 769
212, 538
641, 251
636, 129
233, 346
495, 503
454, 582
967, 892
40, 710
298, 752
493, 899
264, 824
303, 254
770, 643
459, 286
728, 889
534, 156
586, 681
230, 70
563, 657
341, 512
55, 804
233, 57
136, 128
657, 833
437, 686
570, 774
671, 898
859, 409
711, 329
584, 349
458, 130
947, 908
400, 878
34, 414
902, 48
212, 257
778, 151
820, 857
971, 464
627, 845
490, 854
904, 433
441, 998
685, 879
89, 815
383, 612
847, 970
339, 388
370, 826
507, 675
538, 485
647, 271
807, 260
670, 307
860, 623
196, 320
839, 945
921, 696
167, 138
507, 799
544, 371
689, 869
224, 797
859, 202
715, 216
957, 936
192, 817
848, 517
794, 786
726, 721
720, 606
282, 872
469, 495
815, 183
82, 674
563, 446
275, 630
23, 594
754, 417
208, 292
467, 133
432, 38
200, 760
131, 575
381, 571
265, 262
301, 141
242, 18
766, 991
293, 3
681, 381
849, 695
383, 75
484, 748
508, 643
259, 922
861, 747
106, 518
431, 860
587, 450
885, 10
301, 785
272, 786
691, 744
399, 325
346, 966
989, 294
31, 280
808, 847
844, 866
158, 920
143, 348
772, 994
450, 59
204, 596
371, 642
168, 329
532, 323
404, 313
341, 85
316, 24
302, 608
202, 403
167, 136
392, 42
410, 232
770, 38
74, 379
376, 523
383, 188
149, 95
802, 246
673, 407
56, 621
808, 429
30, 388
406, 571
806, 738
558, 403
900, 130
79, 835
30, 245
18, 541
772, 546
419, 534
153, 627
515, 728
160, 7
334, 69
48, 770
963, 272
871, 959
726, 591
558, 429
803, 708
575, 272
984, 161
693, 54
894, 673
5, 67
246, 383
458, 568
320, 696
998, 673
135, 29
185, 709
797, 76
410, 126
492, 966
796, 509
351, 162
782, 404
233, 980
148, 860
602, 180
484, 915
515, 184
718, 754
457, 578
879, 928
685, 696
238, 876
785, 575
497, 792
304, 309
753, 21
511, 945
308, 97
796, 407
449, 280
387, 860
954, 482
92, 617
233, 586
27, 952
251, 21
829, 93
402, 424
984, 969
929, 435
394, 356
59, 624
889, 246
969, 68
705, 124
847, 954
679, 998
38, 143
309, 967
98, 346
284, 573
887, 128
595, 430
862, 408
938, 489
325, 533
120, 618
778, 314
905, 970
34, 59
661, 285
925, 537
253, 837
864, 385
902, 609
762, 135
988, 309
880, 655
168, 623
939, 189
528, 169
683, 700
365, 316
222, 46
452, 462
648, 770
917, 705
580, 473
830, 974
332, 634
560, 113
233, 474
324, 89
836, 736
734, 637
873, 628
162, 502
355, 721
122, 550
694, 872
374, 181
592, 272
899, 924
738, 632
500, 231
507, 418
995, 354
163, 282
924, 126
848, 447
634, 70
64, 949
97, 80
26, 712
11, 634
673, 542
525, 215
633, 491
754, 272
548, 947
834, 668
174, 915
731, 305
969, 947
493, 131
951, 81
59, 423
109, 665
814, 76
330, 642
557, 980
354, 540
436, 913
169, 821
611, 764
118, 971
480, 370
915, 268
777, 5
986, 941
406, 44
51, 85
836, 552
534, 626
652, 896
158, 542
314, 751
456, 689
984, 672
745, 633
975, 545
733, 638
752, 413
697, 459
189, 841
780, 100
448, 915
774, 571
260, 69
722, 558
982, 151
991, 152
14, 387
862, 530
214, 447
313, 248
609, 897
273, 566
924, 601
617, 666
708, 76
934, 405
69, 422
241, 710
150, 508
813, 71
29, 429
366, 559
45, 350
420, 561
270, 235
286, 560
33, 652
474, 15
124, 96
273, 795
667, 734
283, 607
44, 107
901, 922
884, 41
694, 535
768, 553
553, 234
593, 897
470, 94
146, 519
724, 784
803, 103
518, 627
348, 42
757, 774
419, 830
21, 270
813, 230
242, 36
597, 526
28, 193
507, 428
87, 42
414, 385
644, 827
932, 946
708, 530
534, 0
409, 204
241, 577
902, 876
294, 400
669, 287
927, 613
427, 24
372, 276
868, 405
869, 691
375, 795
496, 505
96, 661
75, 329
406, 483
956, 525
916, 179
450, 771
617, 987
914, 758
336, 322
594, 651
279, 936
561, 355
142, 119
324, 213
43, 39
145, 722
611, 653
445, 279
582, 901
43, 956
324, 880
9, 229
164, 43
48, 851
735, 416
269, 412
741, 490
238, 168
991, 972
984, 439
739, 774
9, 861
172, 201
33, 125
664, 448
646, 666
196, 231
891, 149
46, 37
806, 87
118, 397
534, 990
458, 784
519, 913
179, 959
761, 386
797, 904
383, 218
264, 731
749, 381
849, 147
603, 672
272, 277
79, 834
554, 238
197, 640
538, 961
689, 808
387, 718
27, 134
106, 420
190, 845
578, 904
866, 446
875, 928
483, 697
639, 19
847, 578
537, 386
775, 375
165, 12
626, 155
917, 990
53, 720
977, 294
479, 393
326, 418
108, 914
798, 144
284, 956
190, 12
918, 41
182, 18
902, 333
836, 248
915, 23
815, 182
520, 484
901, 996
963, 679
689, 418
39, 258
78, 753
16, 867
414, 109
515, 834
233, 800
872, 413
824, 85
481, 691
227, 144
261, 421
763, 955
10, 181
722, 528
230, 630
361, 529
335, 827
537, 318
586, 367
259, 536
683, 844
484, 191
546, 1000
784, 506
486, 574
2, 712
249, 472
438, 929
310, 560
526, 446
630, 483
481, 281
66, 611
81, 952
24, 554
65, 72
764, 217
23, 213
297, 269
638, 455
371, 312
720, 972
721, 428
19, 916
407, 464
706, 987
702, 861
546, 73
6, 521
706, 132
948, 111
452, 953
345, 607
963, 67
435, 368
595, 649
463, 790
141, 896
385, 759
268, 692
262, 882
909, 227
266, 498
603, 332
158, 579
525, 295
397, 33
231, 857
447, 958
837, 436
212, 259
805, 147
572, 324
469, 224
212, 178
849, 722
211, 270
622, 152
609, 605
370, 520
889, 913
586, 876
550, 807
325, 367
887, 990
993, 402
314, 555
32, 481
350, 417
715, 401
444, 634
586, 456
544, 939
730, 9
887, 976
569, 235
620, 52
244, 107
799, 961
231, 448
758, 323
28, 96
747, 116
925, 96
514, 360
482, 438
82, 545
709, 401
709, 354
645, 635
654, 110
183, 347
126, 274
650, 939
486, 691
183, 471
826, 56
759, 916
423, 329
109, 588
313, 770
541, 347
256, 235
843, 736
634, 996
625, 396
132, 857
532, 518
919, 776
844, 671
763, 743
590, 725
852, 904
591, 104
833, 844
3, 2
734, 513
248, 763
502, 337
312, 679
417, 823
485, 328
967, 551
594, 558
837, 257
941, 235
440, 508
890, 335
603, 926
540, 376
251, 264
23, 106
670, 472
936, 357
27, 173
806, 82
156, 319
302, 746
661, 815
553, 402
970, 674
198, 614
608, 370
298, 318
133, 412
838, 397
415, 78
703, 976
82, 686
707, 570
41, 624
939, 771
894, 747
297, 773
75, 679
110, 468
448, 336
524, 783
63, 538
376, 804
548, 93
583, 584
670, 344
665, 106
399, 797
13, 276
593, 351
662, 102
504, 726
527, 546
396, 949
27, 831
483, 294
253, 851
853, 863
265, 703
850, 504
847, 352
925, 66
1, 224
829, 16
843, 128
15, 453
609, 98
800, 329
819, 182
951, 992
419, 307
457, 73
720, 369
79, 235
590, 333
478, 173
695, 719
362, 554
983, 686
247, 410
582, 29
643, 825
216, 562
352, 520
185, 715
412, 508
874, 879
511, 742
870, 660
623, 180
540, 764
872, 246
252, 401
619, 731
844, 924
450, 132
50, 364
731, 389
781, 8
74, 196
696, 290
561, 330
247, 248
185, 625
532, 779
342, 463
945, 604
70, 122
171, 868
650, 617
765, 655
655, 287
6, 617
689, 124
446, 273
227, 737
2, 935
884, 46
978, 390
794, 605
